provider_org_code,waiting_list_size,over_18wk,over_52wk,completed_pathways,period_month,over18_share,over52_share
RET,32480.0,9002.0,118.0,4578.0,2023-04-01,0.2771551724137931,0.0036330049261083745
RET,33042.0,8818.0,136.0,5548.0,2023-05-01,0.26687246534713394,0.004115973609345681
RET,33722.0,9958.0,114.0,6462.0,2023-06-01,0.2952968388589052,0.00338058240910978
RET,34654.0,11090.0,132.0,5744.0,2023-07-01,0.32002077682230046,0.0038090840884169217
RET,36900.0,12724.0,142.0,5620.0,2023-08-01,0.3448238482384824,0.003848238482384824
RET,37568.0,13996.0,166.0,5856.0,2023-09-01,0.3725511073253833,0.004418654173764906
RET,38694.0,14978.0,186.0,6120.0,2023-10-01,0.38708843748384764,0.004806946813459451
RET,38638.0,15448.0,208.0,6714.0,2023-11-01,0.39981365495108445,0.005383301413116621
RET,39114.0,16666.0,170.0,4878.0,2023-12-01,0.42608784578411824,0.0043462698777931175
RET,38290.0,16504.0,124.0,5914.0,2024-01-01,0.4310263776442935,0.0032384434578218856
RET,38582.0,16922.0,132.0,5918.0,2024-02-01,0.4385983100927894,0.0034212845368306465
RET,39508.0,17902.0,232.0,5144.0,2024-03-01,0.4531234180419156,0.005872228409436063
RET,41214.0,18878.0,410.0,4968.0,2024-04-01,0.45804823603629835,0.009948075896540011
RET,42204.0,19106.0,614.0,5512.0,2024-05-01,0.45270590465358734,0.014548384039427542
RET,41782.0,19044.0,764.0,5910.0,2024-06-01,0.4557943612081758,0.018285386051409697
RET,40598.0,18588.0,1008.0,7000.0,2024-07-01,0.4578550667520567,0.024828809300950785
RET,41572.0,18410.0,1080.0,6120.0,2024-08-01,0.4428461464447224,0.025979024343307996
RET,41492.0,18056.0,1050.0,7112.0,2024-09-01,0.43516822520003856,0.025306083100356695
RET,40770.0,17476.0,854.0,7694.0,2024-10-01,0.4286485160657346,0.020946774589158695
RET,39504.0,16802.0,818.0,6896.0,2024-11-01,0.42532401782098017,0.02070676387201296
RET,39258.0,17160.0,672.0,5632.0,2024-12-01,0.43710836007947423,0.01711753018493046
RET,38486.0,16630.0,596.0,7408.0,2025-01-01,0.4321051811048173,0.015486150808086057
RET,37216.0,15544.0,460.0,7008.0,2025-02-01,0.41766981943250214,0.012360275150472914
RET,35596.0,14272.0,404.0,7590.0,2025-03-01,0.4009439262838521,0.01134958984155523
RET,35658.0,14118.0,526.0,6102.0,2025-04-01,0.39592798250042066,0.01475124796679567
RET,35760.0,13448.0,538.0,5902.0,2025-05-01,0.3760626398210291,0.015044742729306488
RET,35538.0,13440.0,494.0,6270.0,2025-06-01,0.37818672969778827,0.013900613427880015
RET,35654.0,13798.0,536.0,7134.0,2025-07-01,0.38699725136029617,0.015033376339260673
RET,36938.0,14314.0,602.0,5682.0,2025-08-01,0.3875142130055769,0.01629757972819319
RET,36378.0,13994.0,638.0,7414.0,2025-09-01,0.3846830501951729,0.017538072461377757
RET,35924.0,14110.0,630.0,7412.0,2025-10-01,0.3927736332256987,0.017537022603273576
RET,34920.0,13418.0,498.0,7450.0,2025-11-01,0.38424971363115695,0.014261168384879725
RET,34662.0,13064.0,504.0,6424.0,2025-12-01,0.37689688996595694,0.014540418902544573
RET,32854.0,12458.0,442.0,7862.0,2026-01-01,0.37919279235405123,0.013453460765812383
RET,32266.0,12024.0,380.0,7236.0,2026-02-01,0.3726523275274283,0.011777102832703156
RET,30920.0,11086.0,320.0,7654.0,2026-03-01,0.35853816300129365,0.01034928848641656
RJN,15564.0,3128.0,10.0,5952.0,2019-04-01,0.20097661269596503,0.0006425083526085839
RJN,15188.0,2866.0,6.0,6404.0,2019-05-01,0.18870160653147222,0.0003950487226757967
RJN,14720.0,2490.0,6.0,5962.0,2019-06-01,0.16915760869565216,0.0004076086956521739
RJN,14544.0,2116.0,2.0,6506.0,2019-07-01,0.1454895489548955,0.0001375137513751375
RJN,14604.0,2154.0,2.0,5210.0,2019-08-01,0.147493837304848,0.0001369487811558477
RJN,14076.0,2032.0,0.0,6258.0,2019-09-01,0.14435919295254335,0.0
RJN,13984.0,1986.0,0.0,6614.0,2019-10-01,0.14201945080091533,0.0
RJN,13682.0,1898.0,0.0,6360.0,2019-11-01,0.1387224090045315,0.0
RJN,13468.0,1840.0,0.0,5406.0,2019-12-01,0.1366201366201366,0.0
RJN,13364.0,1792.0,2.0,6174.0,2020-01-01,0.13409158934450763,0.000149655791679138
RJN,14256.0,2046.0,6.0,5336.0,2020-02-01,0.14351851851851852,0.00042087542087542086
RJN,14154.0,2632.0,10.0,4694.0,2020-03-01,0.18595450049455983,0.0007065140596297867
RJN,14596.0,3832.0,30.0,2148.0,2020-04-01,0.26253768155659085,0.0020553576322280076
RJN,14648.0,5194.0,72.0,2170.0,2020-05-01,0.3545876570180229,0.004915346805024577
RJN,15210.0,7446.0,172.0,2760.0,2020-06-01,0.48954635108481265,0.011308349769888232
RJN,15822.0,9226.0,294.0,3296.0,2020-07-01,0.5831121223612691,0.018581721653394008
RJN,17316.0,8730.0,396.0,3046.0,2020-08-01,0.5041580041580042,0.02286902286902287
RJN,18406.0,8288.0,502.0,4074.0,2020-09-01,0.45028794958165813,0.027273715092904487
RJN,18536.0,7550.0,526.0,4484.0,2020-10-01,0.4073154941735002,0.028377211911955115
RJN,19472.0,7692.0,646.0,4670.0,2020-11-01,0.39502875924404274,0.03317584223500411
RJN,19574.0,8020.0,708.0,4114.0,2020-12-01,0.4097271891284357,0.03617043016246041
RJN,19394.0,8582.0,1094.0,3564.0,2021-01-01,0.4425079921625245,0.056409198721253995
RJN,19550.0,8910.0,1520.0,3520.0,2021-02-01,0.45575447570332484,0.07774936061381074
RJN,20008.0,8962.0,1582.0,4552.0,2021-03-01,0.44792083166733304,0.07906837265093962
RJN,20060.0,9010.0,1322.0,4764.0,2021-04-01,0.4491525423728814,0.06590229312063808
RJN,19346.0,8058.0,1070.0,4958.0,2021-05-01,0.4165202108963093,0.05530859092318825
RJN,18660.0,7330.0,844.0,5010.0,2021-06-01,0.3928188638799571,0.045230439442658095
RJN,18244.0,7022.0,772.0,4912.0,2021-07-01,0.38489366367024774,0.042315281736461305
RJN,17590.0,6134.0,726.0,4484.0,2021-08-01,0.3487208641273451,0.04127345082433201
RJN,17700.0,5892.0,730.0,4992.0,2021-09-01,0.3328813559322034,0.04124293785310734
RJN,17860.0,5766.0,774.0,4494.0,2021-10-01,0.32284434490481523,0.043337066069428894
RJN,17792.0,5876.0,902.0,4940.0,2021-11-01,0.33026079136690645,0.05069694244604316
RJN,18214.0,6536.0,924.0,4170.0,2021-12-01,0.3588448446250137,0.05073020753266718
RJN,17714.0,6568.0,874.0,4808.0,2022-01-01,0.37078017387377216,0.049339505475894774
RJN,16992.0,6144.0,778.0,4692.0,2022-02-01,0.3615819209039548,0.04578625235404896
RJN,17230.0,6174.0,746.0,4732.0,2022-03-01,0.3583284968078932,0.043296575739988394
RJN,17252.0,6142.0,698.0,4058.0,2022-04-01,0.35601669371667055,0.0404590772084396
RJN,17660.0,5844.0,622.0,4850.0,2022-05-01,0.33091732729331824,0.03522083805209513
RJN,18604.0,5808.0,670.0,4610.0,2022-06-01,0.31219092668243387,0.036013760481616856
RJN,20910.0,5934.0,698.0,4270.0,2022-07-01,0.28378766140602585,0.03338115734098517
RJN,19482.0,5926.0,630.0,4998.0,2022-08-01,0.3041782157889334,0.03233754234678164
RJN,19528.0,5864.0,508.0,5074.0,2022-09-01,0.3002867677181483,0.02601392871773863
RJN,20630.0,6418.0,474.0,4382.0,2022-10-01,0.311100339311682,0.022976248182258845
RJN,21436.0,7002.0,426.0,5314.0,2022-11-01,0.326646762455682,0.019873110654972943
RJN,21796.0,7776.0,350.0,4284.0,2022-12-01,0.3567627087538998,0.0160579922921637
RJN,22402.0,8056.0,342.0,4696.0,2023-01-01,0.35961074904026424,0.015266494063030087
RJN,23462.0,8702.0,430.0,4320.0,2023-02-01,0.3708976216861308,0.01832750831131191
RJN,24582.0,9824.0,530.0,4522.0,2023-03-01,0.39964201448214143,0.021560491416483606
RJN,24480.0,10012.0,604.0,3892.0,2023-04-01,0.40898692810457515,0.024673202614379084
RJN,25178.0,10764.0,704.0,4912.0,2023-05-01,0.4275160854714433,0.02796091826197474
RJN,25756.0,11492.0,830.0,5060.0,2023-06-01,0.4461872961640006,0.032225500854169906
RJN,26680.0,11850.0,976.0,4194.0,2023-07-01,0.4441529235382309,0.036581709145427285
RJN,27210.0,12340.0,1068.0,4782.0,2023-08-01,0.45350973906651965,0.0392502756339581
RJN,27368.0,12666.0,1136.0,4754.0,2023-09-01,0.4628032738965215,0.04150833089739842
RJN,26780.0,12280.0,1074.0,5568.0,2023-10-01,0.4585511575802838,0.040104555638536224
RJN,26954.0,12160.0,962.0,5526.0,2023-11-01,0.4511389775172516,0.03569043555687468
RJN,26366.0,11980.0,876.0,4862.0,2023-12-01,0.4543730562087537,0.03322460744898733
RJN,25768.0,11492.0,836.0,6366.0,2024-01-01,0.44597950946910897,0.032443340577460414
RJN,26176.0,11294.0,860.0,5712.0,2024-02-01,0.43146393643031783,0.032854523227383865
RJN,26372.0,11418.0,926.0,5316.0,2024-03-01,0.4329591991506143,0.03511299863491582
RJN,25350.0,10118.0,720.0,5548.0,2024-04-01,0.3991321499013807,0.028402366863905324
RJN,24954.0,9848.0,760.0,5786.0,2024-05-01,0.39464614891400174,0.030456039111966017
RJN,25024.0,9926.0,690.0,5498.0,2024-06-01,0.3966592071611253,0.027573529411764705
RJN,24914.0,10218.0,736.0,5842.0,2024-07-01,0.410130850124428,0.029541623183752107
RJN,24652.0,10314.0,674.0,5496.0,2024-08-01,0.41838390394288494,0.027340580885932175
RJN,24894.0,10082.0,612.0,5936.0,2024-09-01,0.4049971880774484,0.024584237165582067
RJN,24818.0,10158.0,478.0,6114.0,2024-10-01,0.4092997018293174,0.019260214360544765
RJN,25522.0,9914.0,494.0,5536.0,2024-11-01,0.38844918109866,0.019355849855027037
RJN,25760.0,10342.0,424.0,4768.0,2024-12-01,0.4014751552795031,0.016459627329192546
RJN,25870.0,10490.0,412.0,5646.0,2025-01-01,0.4054889833784306,0.015925782759953613
RJN,25938.0,10624.0,338.0,5256.0,2025-02-01,0.4095921042485928,0.01303107409977639
RJN,27070.0,10914.0,154.0,5168.0,2025-03-01,0.4031769486516439,0.005688954562246029
RJN,27082.0,11048.0,218.0,5528.0,2025-04-01,0.40794623735322355,0.008049627058562884
RJN,26864.0,10586.0,266.0,5702.0,2025-05-01,0.3940589636688505,0.00990172721858249
RJN,28262.0,13056.0,754.0,1174.0,2025-06-01,0.4619630599391409,0.02667893284268629
RJN,33958.0,13674.0,766.0,3034.0,2025-07-01,0.4026738912774604,0.022557276635844278
RJN,36496.0,14940.0,870.0,3142.0,2025-08-01,0.4093599298553266,0.02383822884699693
RJN,38682.0,16830.0,1218.0,3636.0,2025-09-01,0.4350860865518846,0.031487513572204126
RJN,41578.0,17994.0,1310.0,3752.0,2025-10-01,0.432776949348213,0.0315070469960075
RJN,38840.0,18948.0,1304.0,4042.0,2025-11-01,0.4878475798146241,0.03357363542739444
RJN,38334.0,20666.0,1350.0,4396.0,2025-12-01,0.5391036677622998,0.03521677883862889
RJN,39610.0,19756.0,1112.0,4912.0,2026-01-01,0.4987629386518556,0.028073718757889422
RJN,38918.0,16310.0,1086.0,4988.0,2026-02-01,0.4190862839817051,0.027904825530602806
RJN,32538.0,12992.0,686.0,4802.0,2026-03-01,0.39928698752228164,0.021083041367017025
RJR,45150.0,8234.0,0.0,13472.0,2019-04-01,0.18236987818383169,0.0
RJR,46598.0,8030.0,2.0,14282.0,2019-05-01,0.17232499248894803,4.29202970084553e-05
RJR,45900.0,8698.0,2.0,13678.0,2019-06-01,0.18949891067538127,4.3572984749455335e-05
RJR,46454.0,8856.0,0.0,15972.0,2019-07-01,0.1906402032117794,0.0
RJR,45830.0,8350.0,0.0,13154.0,2019-08-01,0.18219506873227143,0.0
RJR,46286.0,7864.0,0.0,14600.0,2019-09-01,0.1699001858013222,0.0
RJR,47262.0,8302.0,8.0,12378.0,2019-10-01,0.1756590918708476,0.00016926918031399434
RJR,45266.0,8514.0,0.0,11552.0,2019-11-01,0.18808818981133743,0.0
RJR,40166.0,8022.0,2.0,9732.0,2019-12-01,0.19972115719762984,4.979335756610068e-05
RJR,40202.0,8744.0,4.0,11262.0,2020-01-01,0.21750161683498334,9.949753743594846e-05
RJR,41546.0,8824.0,0.0,10390.0,2020-02-01,0.2123910845809464,0.0
RJR,47558.0,11706.0,16.0,11152.0,2020-03-01,0.24614155347155053,0.000336431304932924
RJR,48894.0,16246.0,70.0,3540.0,2020-04-01,0.33226980815642,0.001431668507383319
RJR,49220.0,21050.0,386.0,4072.0,2020-05-01,0.4276716781796018,0.007842340511986998
RJR,50526.0,27190.0,568.0,5732.0,2020-06-01,0.5381387800340419,0.011241736927522464
RJR,53106.0,33580.0,1150.0,7456.0,2020-07-01,0.6323202651301171,0.021654803600346478
RJR,55006.0,32518.0,1756.0,7248.0,2020-08-01,0.5911718721594008,0.031923790131985604
RJR,56782.0,30770.0,3088.0,9534.0,2020-09-01,0.5418970800605826,0.05438343136909584
RJR,56128.0,28958.0,3514.0,10878.0,2020-10-01,0.5159278791334093,0.06260689851767388
RJR,56870.0,29114.0,3988.0,10906.0,2020-11-01,0.5119395111658168,0.07012484614032002
RJR,56328.0,28382.0,4936.0,10890.0,2020-12-01,0.5038701888936231,0.08762959806845619
RJR,58296.0,29286.0,6424.0,8006.0,2021-01-01,0.5023672293124742,0.110196239879237
RJR,59754.0,30108.0,8508.0,10200.0,2021-02-01,0.5038658499849382,0.14238377347123204
RJR,55560.0,28366.0,10694.0,14140.0,2021-03-01,0.5105471562275018,0.19247660187185026
RJR,55248.0,27120.0,8342.0,12414.0,2021-04-01,0.4908774978279757,0.15099189110918043
RJR,55408.0,23998.0,6948.0,12500.0,2021-05-01,0.4331143517181634,0.1253970545769564
RJR,54252.0,23054.0,6454.0,13904.0,2021-06-01,0.4249428592494286,0.11896335618963357
RJR,55034.0,22928.0,6448.0,0.0,2021-07-01,0.41661518334120723,0.11716393502198641
RJR,70496.0,31830.0,7500.0,10152.0,2021-10-01,0.4515149795733091,0.10638901497957332
RJR,72280.0,37314.0,8446.0,10728.0,2021-11-01,0.5162423907028224,0.11685113447703376
RJR,75890.0,40626.0,8760.0,9574.0,2021-12-01,0.5353274476215575,0.11543022796152326
RJR,88202.0,49762.0,10720.0,11208.0,2022-01-01,0.5641822180902928,0.12153919412258225
RJR,90784.0,52462.0,10188.0,11372.0,2022-02-01,0.5778771589707438,0.11222241804723299
RJR,90964.0,52214.0,10368.0,13530.0,2022-03-01,0.574007299591047,0.11397915658942
RJR,89684.0,50988.0,10198.0,11664.0,2022-04-01,0.568529503590384,0.11371036082244325
RJR,90624.0,51002.0,11040.0,14366.0,2022-05-01,0.5627868997175142,0.12182203389830508
RJR,90180.0,50692.0,11306.0,12098.0,2022-06-01,0.5621202040363718,0.12537147926369482
RJR,89654.0,51046.0,10780.0,12290.0,2022-07-01,0.5693666763334597,0.12024003390813572
RJR,90258.0,51158.0,11412.0,12404.0,2022-08-01,0.566797403000288,0.12643754570232002
RJR,90982.0,52142.0,10960.0,13570.0,2022-09-01,0.573102371897738,0.12046338836253324
RJR,88854.0,49986.0,9948.0,14026.0,2022-10-01,0.5625633060976434,0.11195894388547505
RJR,85982.0,48370.0,8872.0,15156.0,2022-11-01,0.5625596054988253,0.1031843874299272
RJR,82824.0,47484.0,7714.0,12008.0,2022-12-01,0.5733120834540713,0.09313725490196079
RJR,80118.0,44342.0,6326.0,14264.0,2023-01-01,0.5534586484934721,0.07895853615916523
RJR,78770.0,42444.0,5604.0,13612.0,2023-02-01,0.5388345816935382,0.07114383648597182
RJR,78394.0,42166.0,5920.0,14972.0,2023-03-01,0.5378727963874786,0.07551598336607393
RJR,78306.0,42024.0,6628.0,11090.0,2023-04-01,0.5366638571756953,0.08464230071769724
RJR,76784.0,40862.0,7164.0,13732.0,2023-05-01,0.5321681600333403,0.09330068764325901
RJR,74618.0,39598.0,7176.0,14288.0,2023-06-01,0.5306762443378273,0.09616982497520705
RJR,76630.0,39596.0,7206.0,13374.0,2023-07-01,0.5167166905911523,0.09403627822001827
RJR,76614.0,39442.0,7092.0,13854.0,2023-08-01,0.5148145247604876,0.09256793797478267
RJR,76342.0,38366.0,6428.0,13488.0,2023-09-01,0.5025542951455293,0.08420004715621807
RJR,73526.0,35996.0,6108.0,14934.0,2023-10-01,0.489568315969861,0.0830726545711721
RJR,69746.0,33574.0,5634.0,16424.0,2023-11-01,0.4813752760014911,0.08077882602586528
RJR,69798.0,34844.0,5424.0,11662.0,2023-12-01,0.49921201180549585,0.07770996303619015
RJR,67734.0,33236.0,4358.0,14652.0,2024-01-01,0.49068414680957867,0.06433991791419376
RJR,66416.0,32182.0,3542.0,14622.0,2024-02-01,0.48455191520115637,0.05333052276559865
RJR,65772.0,32018.0,3428.0,14316.0,2024-03-01,0.48680289484887185,0.052119442924040624
RJR,66364.0,32138.0,3594.0,12954.0,2024-04-01,0.48426857935025014,0.05415586763908143
RJR,66956.0,32292.0,4052.0,13258.0,2024-05-01,0.48228687496266204,0.06051735468068582
RJR,69034.0,33096.0,4404.0,12012.0,2024-06-01,0.4794159399716082,0.06379465191065273
RJR,70332.0,33794.0,4580.0,14116.0,2024-07-01,0.4804925211852357,0.06511971790934425
RJR,72978.0,35746.0,4748.0,12352.0,2024-08-01,0.48981884951629256,0.06506070322562964
RJR,72714.0,36480.0,4468.0,14028.0,2024-09-01,0.5016915587094645,0.06144621393404296
RJR,75102.0,37132.0,4800.0,15296.0,2024-10-01,0.49442092088093526,0.06391307821362946
RJR,75282.0,37734.0,4962.0,14132.0,2024-11-01,0.5012353550649558,0.06591217023989798
RJR,74144.0,37992.0,4706.0,12438.0,2024-12-01,0.5124082865774708,0.06347108329736728
RJR,73642.0,37560.0,4484.0,14578.0,2025-01-01,0.510035034355395,0.06088916650824258
RJR,75212.0,38648.0,4380.0,13606.0,2025-02-01,0.5138541722065628,0.058235387970004784
RJR,76698.0,39164.0,4126.0,13778.0,2025-03-01,0.5106260919450312,0.053795405356071864
RJR,76052.0,39806.0,4876.0,11516.0,2025-04-01,0.5234050386577604,0.06411402724451691
RJR,74360.0,38250.0,5510.0,12266.0,2025-05-01,0.514389456697149,0.07409897794513179
RJR,75528.0,38188.0,6160.0,12302.0,2025-06-01,0.5056138120961763,0.08155915686897575
RJR,77072.0,38002.0,6534.0,13318.0,2025-07-01,0.49307141374299357,0.0847778700435956
RJR,76112.0,38938.0,6732.0,11576.0,2025-08-01,0.5115881858314063,0.08844860206012192
RJR,75142.0,36326.0,5622.0,14972.0,2025-09-01,0.4834313699395811,0.07481834393548216
RJR,73452.0,35026.0,5120.0,14778.0,2025-10-01,0.47685563361106575,0.06970538583020204
RJR,70144.0,32898.0,4076.0,14354.0,2025-11-01,0.46900661496350365,0.05810903284671533
RJR,67842.0,31370.0,2936.0,13644.0,2025-12-01,0.46239792458948736,0.0432770260310722
RJR,65994.0,29540.0,2364.0,15200.0,2026-01-01,0.44761644998030126,0.035821438312573874
RJR,65676.0,27218.0,2124.0,14422.0,2026-02-01,0.4144284061148669,0.03234058103416773
RJR,61206.0,21906.0,544.0,17864.0,2026-03-01,0.3579060876384668,0.008888017514622749
RWW,38162.0,2940.0,0.0,11142.0,2019-04-01,0.07703998742204286,0.0
RWW,39790.0,3050.0,0.0,11652.0,2019-05-01,0.07665242523247047,0.0
RWW,39696.0,3164.0,0.0,10914.0,2019-06-01,0.07970576380491737,0.0
RWW,38918.0,3092.0,0.0,13670.0,2019-07-01,0.07944909810370522,0.0
RWW,39110.0,3126.0,0.0,11110.0,2019-08-01,0.07992840705701866,0.0
RWW,39816.0,3132.0,0.0,12024.0,2019-09-01,0.07866184448462929,0.0
RWW,40482.0,3138.0,0.0,13430.0,2019-10-01,0.07751593300726249,0.0
RWW,40056.0,3020.0,0.0,13268.0,2019-11-01,0.07539444777311763,0.0
RWW,39130.0,3060.0,0.0,11208.0,2019-12-01,0.07820086889854332,0.0
RWW,38606.0,3038.0,0.0,13444.0,2020-01-01,0.07869243122830648,0.0
RWW,39328.0,3142.0,0.0,11578.0,2020-02-01,0.07989218877135883,0.0
RWW,38622.0,3846.0,2.0,10596.0,2020-03-01,0.09958054994562685,5.178395733001916e-05
RWW,33722.0,6198.0,10.0,5402.0,2020-04-01,0.18379692782160015,0.0002965423165885772
RWW,31602.0,8774.0,38.0,5482.0,2020-05-01,0.2776406556547054,0.0012024555407885577
RWW,31132.0,11900.0,146.0,8456.0,2020-06-01,0.38224335089297184,0.004689708338686881
RWW,31534.0,14828.0,324.0,8150.0,2020-07-01,0.47022261685799455,0.010274624215132873
RWW,33268.0,13380.0,422.0,7452.0,2020-08-01,0.4021882890465312,0.012684862330167128
RWW,34224.0,10888.0,562.0,10016.0,2020-09-01,0.3181393174380552,0.01642122487143525
RWW,36746.0,10312.0,836.0,10572.0,2020-10-01,0.28062918412888477,0.022750775594622543
RWW,38902.0,9808.0,1234.0,10466.0,2020-11-01,0.2521207135879903,0.03172073415248573
RWW,40380.0,9820.0,1620.0,9090.0,2020-12-01,0.24318969787023278,0.04011887072808321
RWW,40170.0,10864.0,2342.0,9368.0,2021-01-01,0.2704505850136918,0.05830221558376898
RWW,40946.0,11584.0,2884.0,9546.0,2021-02-01,0.2829091974796073,0.07043423044986079
RWW,40542.0,10966.0,3076.0,12724.0,2021-03-01,0.27048492920921513,0.07587193527699669
RWW,39964.0,11062.0,2728.0,10524.0,2021-04-01,0.27679911920728656,0.06826143529176258
RWW,40598.0,9848.0,2392.0,10836.0,2021-05-01,0.24257352578944777,0.058919158579240356
RWW,40974.0,9362.0,2032.0,11894.0,2021-06-01,0.22848635720212818,0.04959242446429443
RWW,42382.0,10078.0,1962.0,10824.0,2021-07-01,0.23778962767212497,0.046293237695247985
RWW,42766.0,9800.0,1934.0,10322.0,2021-08-01,0.22915400084179022,0.045222840574287985
RWW,44214.0,11034.0,2050.0,11560.0,2021-09-01,0.2495589632243181,0.0463654046229701
RWW,44652.0,12278.0,2156.0,11320.0,2021-10-01,0.27497088596255487,0.04828451133207919
RWW,44256.0,12024.0,2022.0,12936.0,2021-11-01,0.27169197396963124,0.04568872017353579
RWW,45278.0,13468.0,2010.0,10630.0,2021-12-01,0.29745130085251115,0.04439242015990105
RWW,45896.0,15344.0,2266.0,11292.0,2022-01-01,0.3343210737319156,0.0493724943350183
RWW,47218.0,15598.0,2076.0,12088.0,2022-02-01,0.3303401245287814,0.04396628404422043
RWW,46678.0,15590.0,2042.0,13938.0,2022-03-01,0.33399031663738804,0.043746518702600795
RWW,47526.0,15924.0,2192.0,10692.0,2022-04-01,0.3350587047090014,0.04612212262761436
RWW,49032.0,15316.0,2370.0,12462.0,2022-05-01,0.31236743351280793,0.04833578071463534
RWW,48536.0,16416.0,2596.0,11796.0,2022-06-01,0.3382231745508489,0.053486072193835506
RWW,50402.0,18790.0,2842.0,11642.0,2022-07-01,0.37280266656085076,0.05638665132336018
RWW,53950.0,20260.0,2896.0,12682.0,2022-08-01,0.3755329008341057,0.05367933271547729
RWW,54652.0,21572.0,3272.0,12188.0,2022-09-01,0.39471565541974674,0.05986972114469736
RWW,57110.0,21892.0,3174.0,12754.0,2022-10-01,0.3833304149886185,0.05557695675013133
RWW,58140.0,22894.0,3242.0,14054.0,2022-11-01,0.39377364981080154,0.05576195390436876
RWW,58088.0,24804.0,2918.0,11122.0,2022-12-01,0.42700729927007297,0.050234127530643165
RWW,59232.0,24718.0,2716.0,13524.0,2023-01-01,0.4173082117774176,0.045853592652620206
RWW,59244.0,25150.0,2832.0,13046.0,2023-02-01,0.42451556275741004,0.047802309094591856
RWW,60900.0,26694.0,3142.0,12544.0,2023-03-01,0.4383251231527094,0.051592775041050906
RWW,62822.0,28738.0,3794.0,10302.0,2023-04-01,0.457451211359078,0.06039285600585782
RWW,62822.0,29076.0,4378.0,12922.0,2023-05-01,0.4628314921524307,0.06968896246537837
RWW,64094.0,30426.0,5010.0,13878.0,2023-06-01,0.47470902112522234,0.07816644303678971
RWW,64454.0,32252.0,5832.0,12558.0,2023-07-01,0.5003878735222019,0.09048313525925467
RWW,66834.0,33074.0,6744.0,12040.0,2023-08-01,0.49486788161714096,0.10090672412245265
RWW,66940.0,33574.0,7276.0,12576.0,2023-09-01,0.5015536301165222,0.10869435315207648
RWW,66716.0,32494.0,7474.0,14130.0,2023-10-01,0.4870495833083518,0.11202709994603993
RWW,66080.0,32046.0,7252.0,14402.0,2023-11-01,0.48495762711864404,0.10974576271186441
RWW,68128.0,33632.0,6850.0,10800.0,2023-12-01,0.49365899483325504,0.1005460310004697
RWW,66542.0,32686.0,5982.0,13672.0,2024-01-01,0.49120856000721347,0.08989810946469899
RWW,73382.0,31764.0,5348.0,13012.0,2024-02-01,0.43285819410754683,0.07287890763402469
RWW,72688.0,31418.0,5016.0,12642.0,2024-03-01,0.4322309046885318,0.06900726392251816
RWW,72496.0,30738.0,4574.0,13038.0,2024-04-01,0.4239958066651953,0.06309313617303024
RWW,72950.0,29560.0,4246.0,13576.0,2024-05-01,0.4052090472926662,0.05820424948594928
RWW,72282.0,28976.0,3860.0,12466.0,2024-06-01,0.4008743532276362,0.053401953460059215
RWW,72792.0,29642.0,3694.0,14058.0,2024-07-01,0.4072150785800637,0.05074733487196395
RWW,70746.0,29824.0,3456.0,12756.0,2024-08-01,0.4215644700760467,0.048850818420829445
RWW,70130.0,29024.0,3098.0,13292.0,2024-09-01,0.41385997433338084,0.04417510337943819
RWW,69348.0,28602.0,2658.0,14878.0,2024-10-01,0.41244159889254195,0.03832843052431217
RWW,68274.0,27624.0,2270.0,13648.0,2024-11-01,0.4046049740750505,0.03324838152151624
RWW,67212.0,27240.0,2326.0,12240.0,2024-12-01,0.4052847705766827,0.03460691543176814
RWW,67554.0,27966.0,2586.0,12986.0,2025-01-01,0.4139799271693756,0.038280486721733724
RWW,68892.0,29032.0,2910.0,11578.0,2025-02-01,0.4214132264994484,0.04224002786970911
RWW,69496.0,28906.0,2774.0,13936.0,2025-03-01,0.41593760791988027,0.03991596638655462
RWW,68952.0,29962.0,3056.0,12040.0,2025-04-01,0.4345341686970646,0.04432068685462351
RWW,66230.0,28826.0,3074.0,13582.0,2025-05-01,0.43524082741959835,0.04641401177714027
RWW,65122.0,28148.0,3270.0,14278.0,2025-06-01,0.432234882221062,0.0502134455329996
RWW,66668.0,28564.0,3238.0,14108.0,2025-07-01,0.42845143097138055,0.048569028619427614
RWW,65038.0,27964.0,2994.0,12592.0,2025-08-01,0.4299640210338571,0.04603462591100587
RWW,64964.0,26382.0,2588.0,14198.0,2025-09-01,0.40610184101964164,0.03983744843297826
RWW,65508.0,26152.0,2558.0,14104.0,2025-10-01,0.3992184160713195,0.03904866581180925
RWW,65226.0,25736.0,2178.0,12560.0,2025-11-01,0.3945665838775948,0.0333915923098151
RWW,66378.0,25824.0,1858.0,12102.0,2025-12-01,0.3890445629576064,0.027991201904245384
RWW,66538.0,25628.0,1718.0,13212.0,2026-01-01,0.3851633652950194,0.025819832276293246
RWW,67422.0,24936.0,1128.0,13182.0,2026-02-01,0.3698496039868292,0.01673044406870161
RWW,66264.0,23012.0,488.0,14902.0,2026-03-01,0.3472775564409031,0.007364481468067126
