provider_org_code,treatment_function_code,n_months,cluster,pressure_index_0_100,rtt_growth,rtt_over18_share,rtt_over52_share,dm01_breach,ae_pressure,kh03_occupancy,cluster_mean_pressure,cluster_size
RBT,X01,24,0,12.483911133495623,-0.13776737967914443,0.1267625,7.524898340369471e-05,0.23457916666666667,0.18760833333333335,0.8516875,17.323822779906603,31
RBT,X02,60,1,47.55393267858642,0.3786985391766268,0.19836499999999999,0.0037420572323015326,0.20396,0.39258,0.92947,54.271483523564385,135
RBT,X04,35,1,47.28711731481815,0.11409774436090227,0.25460285714285713,0.0007359745562196766,0.27783142857142856,0.38459142857142853,0.9280257142857142,54.271483523564385,135
RBT,X05,60,2,54.248300176278015,6.20390243902439,0.15345333333333333,0.0153621497686939,0.20396,0.39258,0.92947,60.93025935486605,5
RBT,X06,60,1,35.78415736310473,0.6456209150326797,0.029843333333333333,0.00015137972790201694,0.20396,0.39258,0.92947,54.271483523564385,135
REM,C_100,84,1,72.41019214703425,0.5388146134366154,0.5395083333333334,0.09390768904323554,0.1289702380952381,0.27915238095238093,0.9219785714285715,54.271483523564385,135
REM,C_101,84,1,62.042866336495145,2.2624327816916088,0.4238321428571429,0.04681171233306365,0.1289702380952381,0.27915238095238093,0.9219785714285715,54.271483523564385,135
REM,C_110,84,1,76.15320198422691,3.3888333442601453,0.5191952380952382,0.0928488753335848,0.1289702380952381,0.27915238095238093,0.9219785714285715,54.271483523564385,135
REM,C_120,84,1,72.10510326853817,2.559586360346353,0.5038214285714285,0.09080989930093823,0.1289702380952381,0.27915238095238093,0.9219785714285715,54.271483523564385,135
REM,C_130,84,1,56.89812649646445,2.0876531008109955,0.39034285714285716,0.022403179864725214,0.1289702380952381,0.27915238095238093,0.9219785714285715,54.271483523564385,135
REM,C_140,84,1,68.41435726477278,1.5724107881365945,0.4468321428571429,0.06790290904800662,0.1289702380952381,0.27915238095238093,0.9219785714285715,54.271483523564385,135
REM,C_160,78,1,55.89282985404869,0.23467948717948717,0.45837692307692307,0.01323504737735809,0.13877179487179486,0.2814320512820513,0.9221846153846155,54.271483523564385,135
REM,C_170,14,0,16.185199841709537,-0.12903225806451618,0.19676428571428572,0.0,0.1285214285714286,0.19702857142857141,0.8706785714285715,17.323822779906603,31
REM,C_300,84,1,47.42897914643067,3.6438159156279966,0.2124511904761905,0.026070096044267313,0.12897023809523808,0.27915238095238093,0.9219785714285715,54.271483523564385,135
REM,C_301,84,1,53.815759494429855,2.026961083323167,0.35471071428571427,0.019821276354302603,0.1289702380952381,0.27915238095238093,0.9219785714285715,54.271483523564385,135
REM,C_320,84,1,43.09317951977231,2.1803250641573992,0.22708690476190474,0.007587259357048161,0.1289702380952381,0.27915238095238093,0.9219785714285715,54.271483523564385,135
REM,C_330,84,2,76.62637454881222,13.164542580517683,0.40460595238095237,0.0313816480972836,0.1289702380952381,0.27915238095238093,0.9219785714285715,60.93025935486605,5
REM,C_340,84,1,39.16249955031118,0.09623163721524372,0.27333690476190475,0.004605945438706206,0.1289702380952381,0.27915238095238093,0.9219785714285715,54.271483523564385,135
REM,C_410,84,1,34.18494401873903,0.5206052514463729,0.18888095238095237,0.0002466683465577211,0.12897023809523808,0.27915238095238093,0.9219785714285715,54.271483523564385,135
REM,C_430,84,1,34.46135274390122,2.2025110590684362,0.11403928571428572,0.0001261626208135406,0.1289702380952381,0.27915238095238093,0.9219785714285715,54.271483523564385,135
REM,C_999,84,1,63.9517453921886,2.3056590031892816,0.405522619047619,0.04634852703507737,0.1289702380952381,0.27915238095238093,0.9219785714285715,54.271483523564385,135
REM,X01,24,0,17.156327821147766,1.3013511126810313,0.18859583333333332,0.004744287727908569,0.2008,0.17897916666666666,0.852175,17.323822779906603,31
REM,X02,60,1,58.80508687987913,1.320168275179411,0.3608783333333333,0.012583384228981287,0.10023833333333335,0.3192216666666667,0.9499,54.271483523564385,135
REM,X04,60,1,64.352248244215,1.4986916951080773,0.40680333333333335,0.023479584925080555,0.10023833333333335,0.3192216666666667,0.9499,54.271483523564385,135
REM,X05,60,1,74.4510198942332,1.7290029928918818,0.4278666666666667,0.05176028803607483,0.10023833333333335,0.3192216666666667,0.9499,54.271483523564385,135
REM,X06,60,1,47.91082570860964,-0.14142743221690593,0.28416833333333336,0.007236041532710067,0.10023833333333335,0.3192216666666667,0.9499,54.271483523564385,135
REN,C_999,84,0,19.364799558705375,0.9271300448430493,0.027635714285714288,0.00016569946470676536,0.01228452380952381,0.2731755291005291,0.8232571428571428,17.323822779906603,31
REN,X01,24,0,4.270544783010156,0.10846412556053812,0.020937499999999998,0.0,0.0014875,0.15915648148148148,0.6901875,17.323822779906603,31
REN,X02,60,0,22.12051260527715,-0.11783380018674136,0.027299999999999998,0.00011103074538360987,0.016603333333333335,0.3187831481481481,0.8764850000000001,17.323822779906603,31
REN,X06,59,0,23.928038024102413,0.10755699685534592,0.03393962264150943,0.0004186202478469191,0.014891525423728815,0.31923088512241055,0.8758864406779662,17.323822779906603,31
REP,C_502,84,0,11.154980753318704,1.2231281580156177,0.4553488095238095,0.050468261896802966,0.12847619047619047,0.07217976190476191,0.5658928571428571,17.323822779906603,31
