provider_org_code,treatment_function_code,period,period_month,waiting_list_size,baseline_wl,rtt_growth,rtt_over18_share,rtt_over52_share,dm01_breach,ae_pressure,ae_pressure_imputed,kh03_occupancy,pressure_index_raw,pressure_index_0_100
RBN,C_130,RTT-August-2024,2024-08-01,4524.0,1542.3333333333333,1.933218067862546,0.3729,0.01282051282051282,0.0403,0.23619999999999997,False,0.942,0.045005759905517945,49.54624621871849
RBN,C_300,RTT-August-2024,2024-08-01,534.0,177.33333333333334,2.0112781954887216,0.0974,0.0018726591760299626,0.0403,0.23619999999999997,False,0.942,-0.730728802999742,27.857732147767898
RBN,X04,RTT-August-2024,2024-08-01,2546.0,569.0,3.4745166959578206,0.3708,0.00039277297721916735,0.0403,0.23619999999999997,False,0.942,0.06355083287715499,49.99541662847191
RBN,C_410,RTT-August-2024,2024-08-01,1111.0,549.6666666666666,1.0212249848392965,0.2646,0.0072007200720072,0.0403,0.23619999999999997,False,0.942,-0.355379039119062,38.44532037766981
RBN,C_430,RTT-August-2024,2024-08-01,364.0,94.0,2.872340425531915,0.2225,0.0,0.0403,0.23619999999999997,False,0.942,-0.36117254735770477,38.28031900265835
RBQ,C_320,RTT-August-2024,2024-08-01,4119.0,1791.6666666666667,1.2989767441860463,0.2765,0.0012138868657441126,0.197,0.30442222222222226,True,0.7736,-1.043123644832497,20.661838848657073
RBT,C_100,RTT-August-2024,2024-08-01,5183.0,2206.6666666666665,1.3487915407854985,0.4322,0.05190044375844106,0.0565,0.3849,False,0.9001,0.9890119682626235,77.53231276927308
REM,C_130,RTT-August-2024,2024-08-01,9428.0,2577.6666666666665,2.6575714470451315,0.4469,0.01336444633008061,0.0368,0.2905,False,0.9333,0.5212665642691066,64.01136676138968
REM,C_301,RTT-August-2024,2024-08-01,7108.0,1951.6666666666667,2.6420153714773695,0.4029,0.0375633089476646,0.0368,0.2905,False,0.9333,0.6303349710213619,67.45806215051792
REM,C_330,RTT-August-2024,2024-08-01,3020.0,241.0,11.531120331950207,0.5715,0.008609271523178808,0.0368,0.2905,False,0.9333,1.573137234997162,89.31157759647998
REM,C_160,RTT-August-2024,2024-08-01,395.0,200.0,0.9750000000000001,0.4911,0.0,0.0368,0.2905,False,0.9333,0.36059179304922995,58.483820698505816
RET,X05,RTT-August-2024,2024-08-01,566.0,125.0,3.5279999999999996,0.4488,0.026501766784452298,0.0191,0.30442222222222226,True,0.8099,0.17224238506354012,52.96544137867816
RJN,C_130,RTT-August-2024,2024-08-01,1556.0,1525.3333333333333,0.020104895104895215,0.2172,0.0012853470437017994,0.1578,0.46930000000000005,False,1.0,0.7057934661237736,69.64891374094783
RJN,C_301,RTT-August-2024,2024-08-01,1288.0,561.3333333333334,1.2945368171021374,0.4821,0.04580745341614907,0.1578,0.46930000000000005,False,1.0,1.879683495318406,93.64744706205886
RJN,X05,RTT-August-2024,2024-08-01,662.0,461.0,0.4360086767895879,0.4154,0.03927492447129909,0.1578,0.46930000000000005,False,1.0,1.578930803352149,89.40324502704189
RJN,C_101,RTT-August-2024,2024-08-01,928.0,372.0,1.4946236559139785,0.4612,0.007543103448275862,0.1578,0.46930000000000005,False,1.0,1.4983632303064847,88.20240168668072
RJN,C_320,RTT-August-2024,2024-08-01,867.0,379.6666666666667,1.2835820895522385,0.5063,0.01730103806228374,0.1578,0.46930000000000005,False,1.0,1.6800717153217593,90.94325786048218
RJN,C_100,RTT-August-2024,2024-08-01,1360.0,855.0,0.5906432748538011,0.4199,0.04338235294117647,0.1578,0.46930000000000005,False,1.0,1.6410590536201892,90.43908699239161
RJN,C_160,RTT-August-2024,2024-08-01,34.0,114.0,-0.7017543859649122,0.0882,0.0,0.1578,0.46930000000000005,False,1.0,0.31023885837418885,57.044642038683655
RJN,C_502,RTT-August-2024,2024-08-01,1563.0,640.3333333333334,1.4409161894846432,0.4664,0.061420345489443376,0.1578,0.46930000000000005,False,1.0,1.99537854829369,94.73828948574572
RJR,C_140,RTT-August-2024,2024-08-01,1545.0,1369.0,0.12856099342585825,0.4809,0.061488673139158574,0.1523,0.40290000000000004,False,0.9361,1.268080561870413,83.9306994224952
RJR,X05,RTT-August-2024,2024-08-01,6933.0,1134.0,5.113756613756614,0.5008,0.08380210587047454,0.1523,0.40290000000000004,False,0.9361,1.9614730555828117,94.417453478779
RJR,C_320,RTT-August-2024,2024-08-01,1625.0,716.3333333333334,1.2684969753373663,0.4738,0.05846153846153846,0.1523,0.40290000000000004,False,0.9361,1.3239733576755237,85.15904299202494
RJR,C_330,RTT-August-2024,2024-08-01,2471.0,846.6666666666666,1.9185039370078742,0.5144,0.06920275192229866,0.1523,0.40290000000000004,False,0.9361,1.579710671014303,89.43074525621046
RJR,C_340,RTT-August-2024,2024-08-01,1558.0,781.6666666666666,0.9931769722814501,0.3209,0.026957637997432605,0.1523,0.40290000000000004,False,0.9361,0.6344939055200367,67.61389678247318
RJR,C_130,RTT-August-2024,2024-08-01,2038.0,2391.6666666666665,-0.1478745644599303,0.2851,0.04759568204121688,0.1523,0.40290000000000004,False,0.9361,0.631898628181462,67.50389586579888
RJR,C_100,RTT-August-2024,2024-08-01,1443.0,4242.0,-0.6598302687411599,0.6237,0.10810810810810811,0.1523,0.40290000000000004,False,0.9361,1.9754471189023743,94.54578788156567
RJR,C_430,RTT-August-2024,2024-08-01,177.0,123.66666666666667,0.43126684636118595,0.1582,0.0,0.1523,0.40290000000000004,False,0.9361,-0.06342467935165658,46.6220551837932
RWW,X02,RTT-August-2024,2024-08-01,3891.0,1203.0,2.2344139650872816,0.4958,0.06373682857877153,0.1966,0.3517,False,0.9293,1.1837042993422995,82.14318452653771
RWW,C_120,RTT-August-2024,2024-08-01,2990.0,1918.0,0.5589155370177268,0.4007,0.03946488294314381,0.1966,0.3517,False,0.9293,0.5791837058698576,65.90888257402145
RWW,C_320,RTT-August-2024,2024-08-01,2020.0,1295.6666666666667,0.5590429637252379,0.4173,0.040594059405940595,0.1966,0.3517,False,0.9293,0.6306131742361086,67.4763956366303
RWW,C_430,RTT-August-2024,2024-08-01,208.0,27.333333333333332,6.609756097560976,0.2212,0.0,0.1966,0.3517,False,0.9293,0.3118355428019867,57.062975524796045
RBT,C_300,RTT-August-2025,2025-08-01,73.0,28.0,1.6071428571428572,0.6438,0.0136986301369863,0.204,0.4404,False,0.9392,1.517768933728205,88.44073700614172
REM,X06,RTT-August-2025,2025-08-01,3452.0,3344.0,0.03229665071770338,0.3007,0.0011587485515643105,0.0848,0.29990000000000006,False,0.9691,-0.0014574283546303635,48.26290219085159
REM,C_410,RTT-August-2025,2025-08-01,726.0,535.0,0.3570093457943926,0.2548,0.0,0.0848,0.29990000000000006,False,0.9691,-0.09705372621619468,45.76954807956733
REM,X04,RTT-August-2025,2025-08-01,949.0,293.0,2.2389078498293515,0.5469,0.01791359325605901,0.0848,0.29990000000000006,False,0.9691,0.9566635843233038,76.66147217893482
REM,C_300,RTT-August-2025,2025-08-01,25.0,49.666666666666664,-0.49664429530201337,0.12,0.0,0.0848,0.29990000000000006,False,0.9691,-0.5070044732641996,33.98111650930424
REN,X06,RTT-August-2025,2025-08-01,545.0,384.0,0.41927083333333326,0.0422,0.0,0.0046,0.31525555555555557,True,0.8692,-0.9796865715793265,22.174351452928775
RET,C_150,RTT-August-2025,2025-08-01,5689.0,2218.0,1.5649233543733092,0.3649,0.01195289154508701,0.0042,0.31525555555555557,True,0.7819,-0.4184416689075221,36.566138051150425
RET,C_130,RTT-August-2025,2025-08-01,9.0,78.0,-0.8846153846153846,0.1111,0.0,0.0042,0.31525555555555557,True,0.7819,-1.373357720216687,13.896782473187278
RJN,C_120,RTT-August-2025,2025-08-01,1617.0,614.0,1.6335504885993486,0.4929,0.032158317872603585,0.2386,0.52,False,0.8846,1.3868035756218045,86.31405261710515
RJN,C_430,RTT-August-2025,2025-08-01,74.0,4.666666666666667,14.857142857142856,0.3108,0.0,0.2386,0.52,False,0.8846,1.8146357636834116,92.93244110367587
RJR,C_120,RTT-August-2025,2025-08-01,5264.0,2296.6666666666665,1.2920174165457188,0.6765,0.1274696048632219,0.264,0.3558,False,0.8753,1.8026965486188642,92.82244018700155
RJR,C_101,RTT-August-2025,2025-08-01,1795.0,2147.3333333333335,-0.1640794784228501,0.5588,0.08356545961002786,0.264,0.3558,False,0.8753,0.9834158105843411,77.3764781373178
RJR,C_410,RTT-August-2025,2025-08-01,680.0,327.0,1.0795107033639142,0.5485,0.12352941176470589,0.264,0.3558,False,0.8753,1.4306486255840685,87.14822623521863
RWW,C_301,RTT-August-2025,2025-08-01,2403.0,1031.6666666666667,1.3292407108239095,0.3092,0.07282563462338744,0.0406,0.37129999999999996,False,0.9313,0.9819162486864815,77.29397744981208
RBL,C_101,RTT-August-2025,2025-08-01,2191.0,1953.3333333333333,0.12167235494880546,0.2405,0.0018256503879507074,0.1116,0.39359999999999995,False,0.9121,0.0007566327656453181,48.35456962141351
RBL,C_330,RTT-August-2025,2025-08-01,4189.0,1962.0,1.13506625891947,0.3958,0.02530436858438768,0.1116,0.39359999999999995,False,0.9121,0.6887444904390996,69.1172426436887
RBL,C_502,RTT-August-2025,2025-08-01,3536.0,1620.6666666666667,1.1818181818181817,0.4514,0.029694570135746605,0.1116,0.39359999999999995,False,0.9121,0.8706236891119095,74.28728572738106
RBL,C_301,RTT-August-2025,2025-08-01,2765.0,1221.0,1.2645372645372643,0.3208,0.005063291139240506,0.1116,0.39359999999999995,False,0.9121,0.3305286316469911,57.49381244843706
RBL,X06,RTT-August-2025,2025-08-01,4019.0,2547.0,0.5779348252846486,0.1324,0.025130629509828317,0.1116,0.39359999999999995,False,0.9121,-0.015478512696621358,47.95123292694106
RBL,C_100,RTT-August-2025,2025-08-01,146.0,2696.6666666666665,-0.945859085290482,0.0685,0.00684931506849315,0.1116,0.39359999999999995,False,0.9121,-0.47481972753912566,35.00779173159776
RBN,C_150,RTT-August-2025,2025-08-01,34.0,35.0,-0.02857142857142858,0.4412,0.0,0.1488,0.2711,False,0.9797,0.18245730720367284,53.368778073150615
RBL,C_140,RTT-March-2025,2025-03-01,2864.0,1489.6666666666667,0.9225777578876706,0.4797,0.03526536312849162,0.0759,0.37860000000000005,False,0.9246,0.9945193620225372,77.6331469428912
RBN,C_101,RTT-March-2025,2025-03-01,5778.0,1662.3333333333333,2.4758371766593146,0.3806,0.03651782623745241,0.0686,0.2572,False,0.957,0.4791852329857331,62.76468970574754
RBN,C_110,RTT-March-2025,2025-03-01,6963.0,1600.0,3.3518749999999997,0.2934,0.022260519890851645,0.0686,0.2572,False,0.957,0.21113381221188177,54.15711797598314
RBN,X02,RTT-March-2025,2025-03-01,7290.0,2258.0,2.228520814880425,0.3774,0.031275720164609055,0.0686,0.2572,False,0.957,0.4017760563717016,60.014666788889905
RBN,C_120,RTT-March-2025,2025-03-01,7616.0,1380.0,4.518840579710145,0.4178,0.027179621848739496,0.0686,0.2572,False,0.957,0.6676770061250868,68.5305710880924
RBN,C_330,RTT-March-2025,2025-03-01,7491.0,2372.3333333333335,2.1576506955177743,0.4238,0.00987852089173675,0.0686,0.2572,False,0.957,0.31642694267224425,57.17297644147035
RBN,C_320,RTT-March-2025,2025-03-01,2762.0,917.6666666666666,2.0098074827460954,0.2936,0.0010861694424330196,0.0686,0.2572,False,0.957,-0.09937779325395407,45.71454762123018
RBS,X04,RTT-March-2025,2025-03-01,21788.0,11547.0,0.88689702953148,0.4607,0.011795483752524325,0.0385,0.20179999999999998,False,0.8291,-0.5865808424402827,31.99193326611055
RBT,C_320,RTT-March-2025,2025-03-01,3209.0,723.3333333333334,3.436405529953917,0.4783,0.0679339358055469,0.0501,0.402,False,0.9726,1.896729765051102,93.8124484370703
RBT,C_330,RTT-March-2025,2025-03-01,6026.0,1452.6666666666667,3.148233134465351,0.4929,0.011284434118818453,0.0501,0.402,False,0.9726,1.39338611974304,86.44238701989183
RBT,X02,RTT-March-2025,2025-03-01,1511.0,1255.0,0.20398406374501987,0.1661,0.0013236267372600927,0.0501,0.402,False,0.9726,0.23166838406491802,54.80795673297278
RBT,C_340,RTT-March-2025,2025-03-01,807.0,290.3333333333333,1.7795637198622276,0.5328,0.03345724907063197,0.0501,0.402,False,0.9726,1.5723108446471856,89.30241085342378
REM,C_101,RTT-March-2025,2025-03-01,3877.0,1142.3333333333333,2.3939305515027725,0.4571,0.018313128707763734,0.0644,0.3247,False,0.9692,0.8928148507361579,74.99312494270785
REM,C_110,RTT-March-2025,2025-03-01,5326.0,1452.6666666666667,2.666360715924736,0.4848,0.04844160720991363,0.0644,0.3247,False,0.9692,1.2590304109547055,83.74736456137134
REM,C_120,RTT-March-2025,2025-03-01,7342.0,1776.3333333333333,3.1332332520172645,0.6306,0.13810950694633614,0.0644,0.3247,False,0.9692,2.4756395993339257,97.24997708314235
REM,C_320,RTT-March-2025,2025-03-01,2820.0,835.0,2.377245508982036,0.2255,0.0,0.0644,0.3247,False,0.9692,0.1507396781075745,52.46127051058759
REM,X02,RTT-March-2025,2025-03-01,5954.0,2694.0,1.2100965107646622,0.4075,0.007389989922741014,0.0644,0.3247,False,0.9692,0.5658204970007154,65.44137867815564
REM,C_100,RTT-March-2025,2025-03-01,2612.0,2557.3333333333335,0.02137643378519294,0.678,0.03713629402756508,0.0644,0.3247,False,0.9692,1.4013512513930189,86.67155559629663
REM,C_340,RTT-March-2025,2025-03-01,1451.0,1565.6666666666667,-0.07323823717266342,0.1847,0.0013783597518952446,0.0644,0.3247,False,0.9692,-0.15500038990649456,44.12870107250894
REM,C_140,RTT-March-2025,2025-03-01,6248.0,1612.0,2.8759305210918114,0.5879,0.09186939820742637,0.0644,0.3247,False,0.9692,1.92736531918389,94.12411770098083
REM,C_430,RTT-March-2025,2025-03-01,815.0,183.0,3.4535519125683063,0.1104,0.0,0.0644,0.3247,False,0.9692,-0.03940290775429073,47.272893940782836
RET,C_400,RTT-March-2025,2025-03-01,9193.0,7202.333333333333,0.2763919100291572,0.4619,0.008702273468943762,0.0059,0.32464444444444446,True,0.8602,0.1257924154671476,51.75543129526079
RET,X03,RTT-March-2025,2025-03-01,7.0,65.0,-0.8923076923076922,0.0,0.0,0.0059,0.32464444444444446,True,0.8602,-1.2023173529077176,17.03180859840499
RJN,X04,RTT-March-2025,2025-03-01,92.0,61.0,0.5081967213114753,0.413,0.0,0.033,0.4849,False,0.9109,0.9626276279590565,76.7989733247777
RJN,C_300,RTT-March-2025,2025-03-01,38.0,3.0,11.666666666666666,0.0263,0.0,0.033,0.4849,False,0.9109,0.9918814732979072,77.59647997066642
RJR,C_110,RTT-March-2025,2025-03-01,2239.0,1417.0,0.5800988002822864,0.4864,0.034836980794997766,0.1089,0.40569999999999995,False,0.9272,1.0902318565137,80.0623338527821
RJR,C_160,RTT-March-2025,2025-03-01,1539.0,1036.3333333333333,0.48504342232229014,0.4425,0.036387264457439894,0.1089,0.40569999999999995,False,0.9272,0.9869963000846453,77.47731231093591
RJR,C_502,RTT-March-2025,2025-03-01,2352.0,2088.0,0.12643678160919536,0.4932,0.0548469387755102,0.1089,0.40569999999999995,False,0.9272,1.2484820113535733,83.49986249885416
RJR,C_300,RTT-March-2025,2025-03-01,8.0,581.3333333333334,-0.9862385321100917,0.25,0.0,0.1089,0.40569999999999995,False,0.9272,0.049054916732062276,49.67458062150518
RWW,X05,RTT-March-2025,2025-03-01,6148.0,3989.0,0.5412384056154425,0.4595,0.06278464541314248,0.0334,0.3591,False,0.9372,1.1716798188124788,81.90484920707672
RWW,C_101,RTT-March-2025,2025-03-01,2478.0,1605.6666666666667,0.5432842017853434,0.3987,0.03833736884584342,0.0334,0.3591,False,0.9372,0.7992302710704303,72.24310202585022
RWW,X06,RTT-March-2025,2025-03-01,659.0,202.0,2.262376237623762,0.4537,0.007587253414264037,0.0334,0.3591,False,0.9372,0.8088909789778543,72.4814373453112
RWW,C_300,RTT-March-2025,2025-03-01,65.0,112.66666666666667,-0.42307692307692313,0.0615,0.0,0.0334,0.3591,False,0.9372,-0.47057491758161396,35.12695939132826
RBL,C_320,RTT-March-2026,2026-03-01,1393.0,805.0,0.7304347826086957,0.3597,0.014357501794687724,0.0642,0.3851,False,0.9226,0.5230374827819265,64.11220093500779
RBL,C_340,RTT-March-2026,2026-03-01,3416.0,924.6666666666666,2.694304253785148,0.3328,0.0008782201405152225,0.0642,0.3851,False,0.9226,0.5079601859744203,63.61719680997342
RBL,C_120,RTT-March-2026,2026-03-01,4158.0,1254.6666666666667,2.3140276301806586,0.4495,0.01443001443001443,0.0642,0.3851,False,0.9226,0.8866896106606554,74.80062333852781
RBL,C_130,RTT-March-2026,2026-03-01,3104.0,2369.3333333333335,0.3100731570061901,0.3901,0.002577319587628866,0.0642,0.3851,False,0.9226,0.4543115291525305,61.765514712622604
RBL,C_410,RTT-March-2026,2026-03-01,1113.0,674.0,0.6513353115727003,0.4645,0.027852650494159928,0.0642,0.3851,False,0.9226,0.8984148375359156,75.17645980383169
RBL,C_430,RTT-March-2026,2026-03-01,135.0,106.0,0.2735849056603774,0.0444,0.0,0.0642,0.3851,False,0.9226,-0.4297297379180794,36.30030250252085
RBN,C_160,RTT-March-2026,2026-03-01,7430.0,2049.0,2.626159102000976,0.4643,0.019919246298788693,0.1335,0.25270000000000004,False,0.9724,0.543246809133865,64.74470620588505
RBN,X05,RTT-March-2026,2026-03-01,2684.0,790.0,2.3974683544303796,0.4341,0.01602086438152012,0.1335,0.25270000000000004,False,0.9724,0.41271338867468527,60.39050325419378
RBN,C_301,RTT-March-2026,2026-03-01,7280.0,1773.3333333333333,3.105263157894737,0.231,0.0019230769230769232,0.1335,0.25270000000000004,False,0.9724,-0.15625396937696362,44.09203410028417
RBN,C_140,RTT-March-2026,2026-03-01,1939.0,364.3333333333333,4.322049405306496,0.3755,0.01701908200103146,0.1335,0.25270000000000004,False,0.9724,0.44689908815292095,61.545512879273986
RBT,C_120,RTT-March-2026,2026-03-01,4550.0,1515.0,2.0033003300330035,0.373,0.00901098901098901,0.0829,0.36419999999999997,False,0.9356,0.5668767940654023,65.47804565038042
RBT,C_130,RTT-March-2026,2026-03-01,2816.0,1747.0,0.6119061247853463,0.2564,0.0007102272727272727,0.0829,0.36419999999999997,False,0.9356,0.07911593665146074,50.352919607663395
