provider_org_code,period_month,pressure_index_0_100,rtt_growth,rtt_over18_share,rtt_over52_share,dm01_breach,ae_pressure,kh03_occupancy
RJN,2024-08-01,84.08080484004033,2.598032874994278,0.38355625,0.030192383242109707,0.1578,0.46930000000000005,1.0
RJN,2024-09-01,86.49127631619152,2.875079325260082,0.3902066666666667,0.029377923357003077,0.1062,0.4693,1.0
RJN,2024-10-01,83.49986249885416,2.7118013011846607,0.36704375,0.026064455546484303,0.0728,0.48629999999999995,0.9659
RJN,2024-11-01,81.80768173068108,2.923265327767799,0.37284666666666666,0.023200447201082688,0.0761,0.45620000000000005,0.9659
RJN,2024-12-01,86.07327283282916,2.6626800992370523,0.40109333333333336,0.01745415539742377,0.0954,0.5024,0.9659
RJN,2025-01-01,80.2120573226999,2.716491788700431,0.39968,0.014185038225838038,0.057,0.494,0.9109
RJN,2025-02-01,78.72799981666515,2.2567709615801004,0.39359375,0.010321495759918028,0.041,0.4952,0.9109
RJN,2025-03-01,76.01980016500137,2.4100921296467264,0.36426875,0.0063525230020227644,0.033,0.4849,0.9109
RJN,2025-04-01,74.09421120176002,2.0944534173853717,0.36291249999999997,0.006774471020097903,0.0867,0.5076,0.8837
RJN,2025-05-01,65.88077122864912,1.8494820134649883,0.37286,0.0084065166749874,0.0722,0.4304,0.8837
RJN,2025-06-01,85.0342734337601,2.2326107964080344,0.49436111111111114,0.08081255496181951,0.145,0.5327999999999999,0.8837
RJN,2025-07-01,84.11689889082409,2.687144468797326,0.34113125,0.019034038661374642,0.1614,0.5869,0.8846
RJN,2025-08-01,76.65746172884774,2.828402986518557,0.34250625,0.02185681906141409,0.2386,0.52,0.8846
RJN,2025-09-01,83.21798514987626,3.055292443782548,0.3684375,0.02835975464029383,0.1814,0.5436000000000001,0.8846
RJN,2025-10-01,85.52857732147768,3.271977273119817,0.3841,0.029531023326053875,0.1536,0.5143,0.9203
RJN,2025-11-01,87.39744706205884,3.429234796134185,0.43548125,0.029252868810974685,0.1309,0.49260000000000004,0.9203
RJN,2025-12-01,84.31914015950133,3.211949906301108,0.4641375,0.02640464728683091,0.1679,0.4776,0.9203
RJN,2026-01-01,88.25224585204877,3.4961217984579873,0.42755,0.019870999391695735,0.1996,0.5697,0.9171
RJN,2026-02-01,84.4612246768723,3.7495178072918347,0.37351875,0.020412256063286095,0.1511,0.5265,0.9171
RJN,2026-03-01,78.79675038958658,3.0396156559461835,0.35715625,0.015073020544528047,0.1393,0.4919,0.9171
RJR,2019-04-01,22.441905765881383,-0.018047885903435944,0.1492,0.0,0.0768,0.17889999999999995,0.9697
RJR,2019-05-01,16.932120267668896,0.014065020626313873,0.1442125,1.4630149812734083e-05,0.0643,0.12549999999999994,0.9697
